wl,hg_1,hg_2,bg_1,bg_2
875.84,0.007465,0.00911,0.006478,0.004504
875.86,0.001215,0.009439,0.006149,0.007136
875.88,0.003846,0.010097,0.005491,0.006149
875.9,0.004504,0.008452,0.007794,0.006807
875.92,0.00286,0.008452,0.004833,0.007136
875.94,0.004175,0.010755,0.003846,0.005491
875.96,0.001544,0.008452,0.00582,0.001873
875.98,0.001873,0.008452,0.007794,0.006478
876,0.003189,0.0124,0.004504,0.003517
876.02,0.002202,0.007465,0.005162,0.005162
876.04,0.001873,0.011413,0.005491,0.003517
876.06,0.003846,0.008123,0.004833,0.003846
876.08,0.00286,0.010755,0.005162,0.005491
876.1,0.002202,0.011084,0.004175,0.004504
876.12,0.005162,0.007136,0.004504,0.00286
876.14,0.004175,0.007465,0.003517,0.006478
876.16,0.00286,0.006807,0.002202,0.005491
876.18,0.001873,0.008123,0.007465,0.005162
876.2,0.00582,0.009768,0.004504,0.005162
876.22,0.006149,0.009768,0.010097,0.003846
876.24,0.003189,0.009768,0.006807,0.004504
876.26,0.004175,0.010097,0.005162,0.004833
876.28,0.003189,0.00911,0.00582,0.006478
876.3,0.004175,0.007136,0.004833,0.002531
876.32,0.00582,0.009439,0.006478,0.00582
876.34,0.002531,0.008123,0.001873,0.006149
876.36,0.002531,0.007794,0.007794,0.005491
876.38,0.004833,0.00911,0.005491,0.006149
876.4,0.00582,0.011413,0.00582,0.005162
876.42,0.003846,0.005491,0.00582,0.005162
876.44,0.006807,0.009439,0.005162,0.004504
876.46,0.004504,0.010426,0.004175,0.004175
876.48,0.004504,0.008123,0.004504,0.004833
876.5,0.001215,0.008452,0.006807,0.004175
876.52,0.004504,0.00911,0.005491,0.007136
876.54,0.006807,0.00911,0.003189,0.004504
876.56,0.003846,0.007794,0.00286,0.004175
876.58,0.003517,0.00911,0.006807,0.00582
876.6,0.003846,0.007465,0.006478,0.004504
876.62,0.004175,0.008123,0.006807,0.004833
876.64,0.001873,0.008781,0.00582,0.005491
876.66,0.003517,0.009439,0.003846,0.007136
876.68,0.004833,0.007136,0.008452,0.006807
876.7,0.00286,0.010755,0.006149,0.007136
876.72,0.004504,0.009768,0.007136,0.005491
876.74,0.006149,0.008123,0.006807,0.00582
876.76,0.007465,0.008123,0.006149,0.006807
876.78,0.004175,0.013387,0.00582,0.006149
876.8,0.003846,0.006807,0.005162,0.006807
876.82,0.002531,0.007465,0.00582,0.006478
876.84,0.00582,0.009768,0.00582,0.006478
876.86,0.006149,0.010097,0.008123,0.005491
876.88,0.004833,0.011084,0.004833,0.008123
876.9,0.004175,0.010426,0.005162,0.007136
876.92,0.003846,0.011084,0.004504,0.004504
876.94,0.004504,0.009768,0.006807,0.006149
876.96,0.000886,0.010097,0.006478,0.007794
876.98,0.002531,0.009439,0.004504,0.007465
877,0.008123,0.008452,0.006807,0.007794
877.02,-0.000101,0.009768,0.008781,0.007136
877.04,0.000557,0.010755,0.004504,0.00582
877.06,0.004833,0.011413,0.004833,0.006807
877.08,0.003517,0.008452,0.002531,0.008452
877.1,0.000228,0.00911,0.004833,0.006807
877.12,0.002202,0.009768,0.007136,0.007794
877.14,0.003189,0.006807,0.007465,0.00582
877.16,0.003189,0.009439,0.00911,0.005162
877.18,0.003189,0.007465,0.00582,0.006478
877.2,0.004175,0.012071,0.007136,0.006478
877.22,0.003189,0.007465,0.003517,0.006478
877.24,0.000557,0.008123,0.005491,0.006807
877.26,0.002202,0.011084,0.005162,0.006807
877.28,0.002531,0.00911,0.007794,0.005162
877.3,0.001544,0.007794,0.007465,0.008452
877.32,0.001215,0.007794,0.005162,0.003517
877.34,0.002531,0.013058,0.008452,0.005491
877.36,0.004175,0.007136,0.001544,0.008781
877.38,0.003846,0.008452,0.005491,0.006807
877.4,0.001544,0.009439,0.001873,0.005162
877.42,0.00286,0.010426,0.003846,0.00582
877.44,0.00286,0.005162,0.002531,0.006149
877.46,0.005162,0.008781,0.007794,0.00582
877.48,0.003189,0.011084,0.007136,0.004504
877.5,0.003846,0.00911,0.007465,0.006149
877.52,0.007465,0.00911,0.00582,0.007136
877.54,0.006807,0.005162,0.004175,0.00582
877.56,0.00286,0.0124,0.003846,0.007136
877.58,0.004504,0.007465,0.007136,0.005491
877.6,0.00582,0.008123,0.003517,0.006807
877.62,0.005162,0.008123,0.006807,0.007794
877.64,0.003189,0.00911,0.005491,0.00582
877.66,0.004833,0.012071,0.008452,0.005162
877.68,0.003189,0.008123,0.004833,0.006807
877.7,0.005162,0.007794,0.007794,0.005491
877.72,0.005162,0.008452,0.006807,0.003189
877.74,0.001215,0.006149,0.004504,0.008452
877.76,0.005491,0.00911,0.007465,0.006478
877.78,0.007794,0.008781,0.003517,0.009439
877.8,0.003517,0.008452,0.006149,0.007465
877.82,0.005491,0.011742,0.006807,0.003189
877.84,0.003846,0.008452,0.005162,0.007794
877.86,0.005491,0.007465,0.007136,0.006807
877.88,0.003846,0.013058,0.003517,0.00582
877.9,0.004175,0.010426,0.006478,0.006478
877.92,0.003846,0.008452,0.005162,0.003846
877.94,0.004504,0.00911,0.004175,0.006478
877.96,0.004504,0.010426,0.005491,0.008781
877.98,0.003846,0.00911,0.006149,0.004833
878,0.006478,0.007794,0.004175,0.004504
878.02,0.006149,0.008452,0.003517,0.004504
878.04,0.003189,0.009439,0.006149,0.008123
878.06,0.005162,0.010097,0.004833,0.005162
878.08,0.007136,0.008123,0.005162,0.006478
878.1,0.004175,0.010426,0.009768,0.00582
878.12,0.006478,0.010426,0.004504,0.006478
878.14,0.007465,0.006478,0.006149,0.008452
878.16,0.005491,0.009439,0.00582,0.005162
878.18,0.004504,0.009768,0.006807,0.004833
878.2,0.004833,0.0124,0.006478,0.007794
878.22,0.004175,0.010097,0.005491,0.006149
878.24,0.005491,0.009439,0.004833,0.003189
878.26,0.005491,0.011084,0.005162,0.00286
878.28,0.004504,0.010097,0.005162,0.006807
878.3,0.00582,0.008452,0.006149,0.001544
878.32,0.00286,0.006478,0.007136,0.007136
878.34,0.004833,0.010426,0.004833,0.004504
878.36,0.003846,0.006478,0.006478,0.005491
878.38,0.004175,0.008781,0.004504,0.004504
878.4,0.001873,0.010097,0.008123,0.003189
878.42,0.003517,0.010755,0.005491,0.006149
878.44,0.005491,0.009439,0.002531,0.005491
878.46,0.003189,0.006149,0.003846,0.003189
878.48,0.003517,0.008781,0.007794,0.004175
878.5,0.005491,0.006149,0.006149,0.006478
878.52,0.004833,0.010426,0.005162,0.005162
878.54,0.00286,0.00911,0.007465,0.005162
878.56,0.003517,0.009439,0.009439,0.00286
878.58,0.003517,0.008123,0.007136,0.006807
878.6,0.003846,0.006807,0.006807,0.003846
878.62,0.005491,0.008452,0.007794,0.008452
878.64,0.004175,0.007465,0.007794,0.009439
878.66,0.005491,0.005491,0.007136,0.004833
878.68,0.006807,0.008452,0.006478,0.007794
878.7,0.00582,0.008123,0.007794,0.00582
878.72,0.004504,0.008123,0.003517,0.004504
878.74,0.002531,0.005162,0.007794,0.006478
878.76,0.007794,0.007136,0.00582,0.00582
878.78,0.00286,0.008781,0.003846,0.002531
878.8,0.004833,0.008123,0.006149,0.004504
878.82,0.003846,0.008781,0.009439,0.007794
878.84,0.003517,0.007794,0.007465,0.004175
878.86,0.001544,0.00582,0.00582,0.005162
878.88,0.007465,0.009439,0.006478,0.004833
878.9,0.005162,0.011742,0.00582,0.007794
878.92,0.002202,0.008123,0.006807,0.00582
878.94,0.002531,0.008452,0.00582,0.001544
878.96,0.003517,0.007794,0.006478,0.003517
878.98,0.006478,0.009768,0.00582,0.003189
879,0.003189,0.008123,0.004833,0.002531
879.02,0.004833,0.006478,0.005491,0.003189
879.04,0.003189,0.008123,0.004504,0.003846
879.06,0.007794,0.008781,0.008123,0.004504
879.08,0.003846,0.00582,0.006807,0.008452
879.1,0.006149,0.009439,0.007794,0.004175
879.12,0.005162,0.007465,0.007794,0.006149
879.14,0.005491,0.011084,0.00582,0.004504
879.16,0.00582,0.009439,0.005491,0.002531
879.18,0.006807,0.007136,0.006807,0.005491
879.2,0.005162,0.00582,0.007465,-0.000101
879.22,0.004504,0.006807,0.008452,0.005162
879.24,0.004504,0.008452,0.005491,0.004833
879.26,0.002531,0.010426,0.00582,0.006149
879.28,0.004175,0.006807,0.005162,0.006478
879.3,0.00582,0.006478,0.004504,0.004833
879.32,0.006149,0.004833,0.006807,0.004175
879.34,0.003846,0.008452,0.004175,0.003846
879.36,0.006149,0.007136,0.005491,0.005162
879.38,0.001873,0.010426,0.006478,0.00582
879.4,-0.000101,0.007136,0.004833,0.005162
879.42,0.002531,0.007136,0.006807,0.00582
879.44,0.003517,0.009439,0.005162,0.007136
879.46,-0.00043,0.010426,0.005491,0.003189
879.48,0.003846,0.008452,0.00582,0.003846
879.5,0.004175,0.010097,0.006478,0.005162
879.52,0.004175,0.00911,0.004833,0.004175
879.54,0.003189,0.013716,0.006807,0.00582
879.56,0.002202,0.007465,0.007136,0.003189
879.58,0.004504,0.00911,0.006807,0.005162
879.6,0.004504,0.008123,0.003846,0.003189
879.62,0.006149,0.008452,0.007136,0.004504
879.64,0.001873,0.008781,0.00582,0.001215
879.66,0.005162,0.011742,0.008452,0.004175
879.68,0.006149,0.006807,0.003517,0.004504
879.7,0.001873,0.00911,0.006149,0.001873
879.72,0.003846,0.010097,0.009439,0.006807
879.74,0.001544,0.007794,0.007136,0.003517
879.76,0.000557,0.007136,0.006807,0.006149
879.78,0.003189,0.008123,0.006478,0.005491
879.8,0.004504,0.007794,0.006478,0.000886
879.82,0.005491,0.011084,0.008123,0.003517
879.84,0.005491,0.007465,0.009768,0.007136
879.86,0.007136,0.008781,0.006807,0.006807
879.88,0.007465,0.008781,0.005491,0.004504
879.9,0.003517,0.011413,0.007136,0.005491
879.92,0.006478,0.006149,0.00582,0.001544
879.94,0.003189,0.010426,0.007136,0.005162
879.96,0.004504,0.008781,0.007136,0.003846
879.98,0.007136,0.007794,0.006478,0.008123
880,0.004175,0.010755,0.010426,0.005491
880.02,0.003189,0.007794,0.003846,0.005491
880.04,0.003846,0.008781,0.003846,0.007794
880.06,0.004175,0.00911,0.00911,0.006478
880.08,0.006807,0.00911,0.005162,0.00911
880.1,0.004504,0.006149,0.007136,0.007794
880.12,0.003189,0.008452,0.006807,0.006478
880.14,0.005491,0.011084,0.005162,0.005162
880.16,0.003846,0.008781,0.004833,0.006149
880.18,0.004833,0.007794,0.007465,0.00286
880.2,0.001544,0.00911,0.004833,0.005162
880.22,0.003189,0.011084,0.007465,0.006807
880.24,0.001544,0.008452,0.007465,0.00582
880.26,0.003846,0.00911,0.007794,0.003517
880.28,0.002531,0.010426,0.009768,0.005162
880.3,0.005491,0.007794,0.00582,0.007136
880.32,0.003846,0.00911,0.003846,0.005162
880.34,0.005491,0.008452,0.00582,0.00286
880.36,0.005162,0.010426,0.007794,0.005162
880.38,0.00582,0.008781,0.007465,0.005162
880.4,0.004833,0.008452,0.006478,0.006478
880.42,0.003189,0.010426,0.002531,0.004833
880.44,0.00286,0.009439,0.006478,0.004833
880.46,0.005162,0.011084,0.006807,0.004833
880.48,0.005162,0.006478,0.005491,0.007465
880.5,0.004833,0.007136,0.006149,0.004833
880.52,0.003517,0.006807,0.002531,0.005491
880.54,0.004833,0.010426,0.00582,0.007794
880.56,0.007465,0.008781,0.007465,0.006149
880.58,0.005162,0.007465,0.004175,0.006478
880.6,0.007465,0.008452,0.006149,0.005491
880.62,0.005162,0.010097,0.006807,0.007465
880.64,0.003846,0.008452,0.008123,0.00582
880.66,0.002202,0.00911,0.006478,0.009439
880.68,0.003189,0.00911,0.007465,0.003846
880.7,0.005491,0.008781,0.004833,0.004833
880.72,0.002202,0.009439,0.007465,0.004833
880.74,0.003846,0.010097,0.004175,0.008452
880.76,0.004833,0.008123,0.004175,0.005491
880.78,0.004504,0.007136,0.003846,0.008123
880.8,0.006478,0.008781,0.011084,0.008781
880.82,0.00582,0.007465,0.006807,0.005162
880.84,0.004504,0.007465,0.002531,0.005491
880.86,0.00582,0.010426,0.006478,0.008123
880.88,0.007465,0.00911,0.008123,0.00582
880.9,0.002202,0.010426,0.006149,0.008452
880.92,0.003846,0.00911,0.004504,0.008123
880.94,0.002202,0.008123,0.00582,0.006807
880.96,0.003189,0.010097,0.007136,0.007465
880.98,0.003517,0.007136,0.005162,0.007794
881,0.007465,0.00911,0.004504,0.003517
881.02,0.004833,0.011084,0.006149,0.005491
881.04,0.006807,0.010755,0.003846,0.00582
881.06,0.00286,0.007136,0.007794,0.007465
881.08,0.004175,0.00911,0.004833,0.006478
881.1,0.004504,0.007136,0.006478,0.007465
881.12,0.005491,0.010755,0.005491,0.004504
881.14,0.006478,0.004175,0.003517,0.007136
881.16,0.006149,0.010426,0.006149,0.006478
881.18,0.006149,0.009768,0.004504,0.003189
881.2,0.004833,0.007465,0.00582,0.000557
881.22,0.003846,0.008452,0.006807,0.007465
881.24,0.006149,0.009439,0.009439,0.008781
881.26,0.007136,0.009439,0.007794,0.006478
881.28,0.006149,0.006807,0.009768,0.006478
881.3,0.004504,0.007794,0.006478,0.004175
881.32,0.003189,0.009768,0.00286,0.006807
881.34,0.003846,0.009768,0.008123,0.007465
881.36,0.002531,0.010755,0.009439,0.003517
881.38,0.005162,0.006149,0.004833,0.001544
881.4,0.006478,0.007794,0.009439,0.003846
881.42,0.003517,0.00286,0.005162,0.003517
881.44,0.004833,0.009768,0.008123,0.00582
881.46,0.003846,0.008452,0.005162,0.004833
881.48,0.005162,0.008781,0.008123,0.004833
881.5,0.002531,0.007794,0.006149,0.007794
881.52,0.006807,0.013058,0.007136,0.007794
881.54,0.006149,0.007794,0.009439,0.004175
881.56,0.006807,0.009768,0.007794,0.00582
881.58,0.006478,0.009768,0.006478,0.004175
881.6,0.006149,0.00911,0.00911,0.005491
881.62,0.005491,0.008452,0.007794,0.007794
881.64,0.004175,0.007465,0.007465,0.003189
881.66,0.005491,0.006149,0.005162,0.004175
881.68,0.004833,0.008781,0.004833,0.006807
881.7,0.007794,0.00911,0.007794,0.006149
881.72,0.006807,0.007465,0.005491,0.00582
881.74,0.003846,0.009439,0.006807,0.005491
881.76,0.004175,0.007465,0.007465,0.005491
881.78,0.008123,0.010426,0.003517,0.007136
881.8,0.007136,0.008452,0.007794,0.007465
881.82,0.003846,0.009768,0.009768,0.007136
881.84,0.005491,0.007465,0.005491,0.008452
881.86,0.004504,0.009439,0.006478,0.008781
881.88,0.004833,0.007794,0.007136,0.006807
881.9,0.004504,0.011742,0.005491,0.006478
881.92,0.004504,0.010097,0.006807,0.006478
881.94,0.00582,0.007465,0.003189,0.00582
881.96,0.008123,0.007465,0.008452,0.006149
881.98,0.004504,0.008123,0.00582,0.001873
882,0.00286,0.00582,0.005162,0.007136
882.02,0.005491,0.007794,0.00582,0.004504
882.04,0.004175,0.005162,0.008123,0.007794
882.06,0.003846,0.00911,0.00582,0.005162
882.08,0.007136,0.008452,0.008452,0.006149
882.1,0.003189,0.008123,0.004833,0.006478
882.12,0.006149,0.010755,0.006807,0.007136
882.14,0.003189,0.008781,0.009768,0.007465
882.16,0.004833,0.009439,0.007136,0.005491
882.18,0.003846,0.005162,0.004504,0.004833
882.2,0.002202,0.005491,0.005491,0.009439
882.22,0.002202,0.006478,0.006478,0.00582
882.24,0.004833,0.007465,0.005491,0.005162
882.26,0.003189,0.006807,0.007794,0.00911
882.28,0.004175,0.00911,0.00911,0.007465
882.3,0.008123,0.004833,0.008123,0.006807
882.32,0.003846,0.003517,0.00582,0.006478
882.34,0.004175,0.008452,0.006478,0.009768
882.36,0.00582,0.006149,0.007136,0.006807
882.38,0.003846,0.007465,0.00582,0.007136
882.4,0.004504,0.00911,0.011413,0.007465
882.42,0.003517,0.008452,0.004833,0.009768
882.44,0.006478,0.007136,0.00582,0.007136
882.46,0.003846,0.008123,0.006478,0.00911
882.48,0.00286,0.005162,0.007465,0.004833
882.5,0.004175,0.005162,0.010755,0.006478
882.52,0.004833,0.006478,0.00911,0.006478
882.54,0.003189,0.007465,0.00582,0.007794
882.56,0.006478,0.004833,0.006807,0.00911
882.58,0.008123,0.010755,0.008452,0.008452
882.6,0.008123,0.006478,0.00582,0.007465
882.62,0.005162,0.005491,0.005162,0.008123
882.64,0.002531,0.009768,0.010097,0.006807
882.66,0.004833,0.007136,0.007794,0.004833
882.68,0.004504,0.007136,0.004175,0.005491
882.7,0.004504,0.006478,0.010755,0.00582
882.72,0.003517,0.007794,0.006807,0.00911
882.74,0.004175,0.006807,0.006807,0.006807
882.76,0.006478,0.008123,0.007794,0.006807
882.78,0.005162,0.006807,0.004175,0.00582
882.8,0.006149,0.008452,0.006149,0.007794
882.82,0.002202,0.007794,0.007136,0.00911
882.84,0.006807,0.006478,0.006149,0.005491
882.86,0.003189,0.004833,0.006807,0.007465
882.88,0.005162,0.006149,0.00582,0.006478
882.9,0.003517,0.006478,0.005162,0.010097
882.92,0.006478,0.008781,0.003189,0.009439
882.94,0.006478,0.008452,0.005491,0.010755
882.96,0.008452,0.008452,0.006149,0.006478
882.98,0.008123,0.006807,0.005491,0.010755
883,0.005491,0.007465,0.007465,0.009768
883.02,0.00582,0.00911,0.007794,0.007136
883.04,0.007794,0.004175,0.003189,0.008452
883.06,0.00582,0.00911,0.008452,0.008123
883.08,0.002531,0.00911,0.011084,0.009768
883.1,0.006478,0.008452,0.008781,0.010755
883.12,0.005162,0.00911,0.007465,0.00911
883.14,0.001544,0.00582,0.004504,0.010097
883.16,0.003846,0.010426,0.006478,0.006478
883.18,0.006149,0.008123,0.00582,0.006807
883.2,0.003189,0.008452,0.005162,0.00582
883.22,0.004175,0.006149,0.004175,0.007136
883.24,0.006149,0.006478,0.007465,0.008123
883.26,0.004504,0.007465,0.006478,0.008781
883.28,0.00582,0.008452,0.005162,0.009439
883.3,0.003846,0.007465,0.00582,0.008123
883.32,0.003846,0.010755,0.006149,0.007136
883.34,0.007794,0.007465,0.005162,0.005162
883.36,0.003846,0.009768,0.007794,0.007136
883.38,0.003846,0.006807,0.004833,0.007136
883.4,0.004175,0.006807,0.002531,0.008781
883.42,0.002531,0.008452,0.004175,0.005162
883.44,0.003846,0.008123,0.005491,0.008781
883.46,0.004833,0.00911,0.005491,0.006478
883.48,0.004175,0.00911,0.006807,0.007794
883.5,0.006149,0.007794,0.005491,0.008781
883.52,0.003189,0.008781,0.006478,0.007136
883.54,0.003846,0.0124,0.006478,0.007136
883.56,0.003517,0.009768,0.006149,0.007465
883.58,0.005491,0.009439,0.004833,0.006478
883.6,0.005162,0.006478,0.008452,0.007465
883.62,0.004175,0.010097,0.00582,0.006149
883.64,0.003189,0.010097,0.006149,0.006478
883.66,0.004833,0.007465,0.003517,0.007794
883.68,0.00582,0.009439,0.006478,0.006478
883.7,0.00582,0.00582,0.006807,0.006149
883.72,0.004175,0.008123,0.004833,0.008123
883.74,0.005162,0.005491,0.00582,0.008452
883.76,0.004833,0.006807,0.005162,0.005491
883.78,0.005162,0.006807,0.004833,0.007465
883.8,0.006478,0.007136,0.005491,0.008123
883.82,0.004175,0.006149,0.00582,0.00911
883.84,0.004504,0.00911,0.008452,0.007794
883.86,0.002202,0.005491,0.005491,0.007794
883.88,0.003846,0.006807,0.005162,0.00582
883.9,0.007465,0.010426,0.002202,0.007794
883.92,0.00582,0.008452,0.006478,0.008781
883.94,0.00286,0.007136,0.005491,0.004833
883.96,0.005162,0.006807,0.006478,0.009439
883.98,0.007136,0.00911,0.003846,0.008123
884,0.003189,0.007465,0.008123,0.006149
884.02,0.00911,0.007136,0.00582,0.008452
884.04,0.007136,0.008123,0.006149,0.00911
884.06,0.00582,0.011413,0.005162,0.005162
884.08,0.004504,0.007465,0.006478,0.008123
884.1,0.005162,0.008781,0.004833,0.008781
884.12,0.004175,0.006478,0.006149,0.010097
884.14,0.003517,0.005491,0.004504,0.0124
884.16,0.004175,0.009439,0.005491,0.00911
884.18,0.004504,0.005162,0.004175,0.006807
884.2,0.005162,0.006807,0.004833,0.008123
884.22,0.004504,0.00911,0.006807,0.006478
884.24,0.003517,0.008123,0.00582,0.004175
884.26,0.006478,0.011742,0.00582,0.004504
884.28,0.002202,0.011413,0.006149,0.00582
884.3,0.004175,0.008781,0.007794,0.005491
884.32,0.004504,0.005491,0.004833,0.004833
884.34,0.003517,0.010097,0.008123,0.006478
884.36,0.004175,0.007136,0.005162,0.006807
884.38,0.00286,0.00911,0.00582,0.004175
884.4,0.004833,0.007136,0.005162,0.006149
884.42,0.004504,0.007465,0.003189,0.006478
884.44,0.007136,0.007465,0.007136,0.006807
884.46,0.003517,0.010097,0.006478,0.005491
884.48,0.004833,0.003189,0.007465,0.008123
884.5,0.003846,0.008123,0.004504,0.006149
884.52,0.005162,0.008452,0.005162,0.008123
884.54,0.003517,0.007794,0.006149,0.007465
884.56,0.006149,0.010097,0.006478,0.006478
884.58,0.003517,0.007465,0.00911,0.005162
884.6,0.005162,0.010097,0.006807,0.008123
884.62,0.00582,0.004833,0.001873,0.007465
884.64,0.00286,0.007465,0.004175,0.003189
884.66,0.003189,0.012071,0.006149,0.007136
884.68,0.006149,0.008452,0.00911,0.007136
884.7,0.004175,0.00911,0.004175,0.008123
884.72,0.006478,0.009768,0.004504,0.008452
884.74,0.003517,0.009439,0.009768,0.008452
884.76,0.003846,0.008123,0.005162,0.008452
884.78,0.005491,0.008781,0.007794,0.00582
884.8,0.004175,0.00911,0.004175,0.007465
884.82,0.004504,0.009439,0.006478,0.004175
884.84,0.005162,0.00911,0.007794,0.004175
884.86,0.003189,0.010097,0.00582,0.00582
884.88,0.007465,0.008452,0.006807,0.007136
884.9,0.006149,0.00911,0.004175,0.005491
884.92,0.000886,0.011084,0.005162,0.007465
884.94,0.003517,0.009768,0.004833,0.006149
884.96,0.003189,0.009439,0.004504,0.008452
884.98,0.004833,0.007794,0.008123,0.006807
885,0.003189,0.007136,0.004504,0.006149
885.02,0.004175,0.008452,0.007465,0.006807
885.04,0.005162,0.007136,0.010426,0.005162
885.06,0.001544,0.007794,0.005162,0.008452
885.08,0.007465,0.004833,0.006478,0.008123
885.1,0.004504,0.007136,0.005491,0.007136
885.12,0.00582,0.007465,0.008452,0.007465
885.14,0.007794,0.005491,0.006149,0.007136
885.16,0.004175,0.004175,0.007465,0.004833
885.18,0.003846,0.00582,0.009768,0.007136
885.2,0.006807,0.008452,0.006149,0.00582
885.22,0.00286,0.006478,0.004175,0.004833
885.24,0.005162,0.007136,0.00582,0.007465
885.26,0.003846,0.008452,0.00911,0.003189
885.28,0.003189,0.008781,0.003846,0.009439
885.3,0.004175,0.00582,0.004175,0.007136
885.32,0.007136,0.003189,0.006478,0.007136
885.34,0.005162,0.009768,0.00582,0.008452
885.36,0.002202,0.007136,0.00582,0.007465
885.38,0.006478,0.010755,0.007794,0.008452
885.4,0.004833,0.008452,0.007794,0.006149
885.42,0.007465,0.006478,0.003517,0.004504
885.44,0.003189,0.006807,0.007465,0.008781
