wl_1,ref_1_ND64,wl_2,ref_2_ND64,wl_3,ref_3_ND64,Cu2O_1_77K_ND4,Cu2O_2_77K_ND1,Cu2O_3_77K_ND4,Cu2O_1_150K_ND4,Cu2O_1_296K_ND4,BG_23_ND64,BG_1_ND4
609.6,0.765762,,,,,0.96611,,,0.635815,0.15748,,
609.62,0.747668,,,,,0.977295,,,0.639105,0.155177,,
609.64,0.758853,,,,,0.972032,,,0.638118,0.163072,,
609.66,0.742075,,,,,0.971703,,,0.634828,0.15748,,
609.68,0.756221,,,,,0.965452,,,0.636144,0.154848,,
609.7,0.739115,,,,,0.966768,,,0.63417,0.162743,,
609.72,0.755234,,,,,0.969729,,,0.641408,0.157151,,
609.74,0.756221,,,,,0.963149,,,0.634828,0.162085,,
609.76,0.732864,,,,,0.971703,,,0.636802,0.161098,,
609.78,0.75984,,,,,0.9467,,,0.645027,0.156493,,
609.8,0.759182,,,,,0.974663,,,0.629893,0.165046,,
609.82,0.750958,,,,,0.969071,,,0.644698,0.161756,,
609.84,0.757537,,,,,0.967426,,,0.643382,0.16044,,
609.86,0.757866,,,,,0.968413,,,0.639105,0.163401,,
609.88,0.760498,,,,,0.973019,,,0.647329,0.164388,,
609.9,0.762472,,,,,0.970387,,,0.642395,0.166691,,
609.92,0.759511,,,,,0.973019,,,0.641737,0.16044,,
609.94,0.753919,,,,,0.967755,,,0.638776,0.171297,,
609.96,0.753261,,,,,0.976637,,,0.639763,0.165046,,
609.98,0.735496,,,,,0.967426,,,0.645356,0.162743,,
610,0.755563,,,,,0.973019,,,0.642066,0.167678,,
610.02,0.75655,,,,,0.968742,,,0.659502,0.153861,,
610.04,0.761485,,,,,0.968742,,,0.654896,0.165704,,
610.06,0.764117,,,,,0.971703,,,0.65358,0.162414,,
610.08,0.755563,,,,,0.971374,,,0.646671,0.166033,,
610.1,0.754906,,,,,0.970716,,,0.657199,0.159454,,
610.12,0.751945,,,,,0.968084,,,0.66641,0.162414,,
610.14,0.752603,,,,,0.970716,,,0.659831,0.144649,,
610.16,0.756221,,,,,0.97269,,,0.653251,0.171297,,
610.18,0.75655,,,,,0.977953,,,0.662133,0.139057,,
610.2,0.765104,,,,,0.977953,,,0.652264,0.16373,,
610.22,0.756221,,,,,0.970387,,,0.665752,0.167678,,
610.24,0.749313,,,,,0.977624,,,0.658186,0.163072,,
610.26,0.752274,,,,,0.97894,,,0.665094,0.168336,,
610.28,0.75359,,,,,0.974663,,,0.65358,0.162743,,
610.3,0.756879,,,,,0.967097,,,0.67299,0.16373,,
610.32,0.756879,,,,,0.973348,,,0.676609,0.164059,,
610.34,0.758195,,,,,0.984533,,,0.666081,0.164717,,
610.36,0.759511,,,,,0.97565,,,0.664765,0.166691,,
610.38,0.756879,,,,,0.982559,,,0.675622,0.167678,,
610.4,0.745365,,,,,0.975321,,,0.668055,0.138399,,
610.42,0.757866,,,,,0.969071,,,0.686149,0.164388,,
610.44,0.755892,,,,,0.971703,,,0.682859,0.169323,,
610.46,0.746023,,,,,0.976966,,,0.680556,0.169981,,
610.48,0.764775,,,,,0.974334,,,0.682859,0.167678,,
610.5,0.756879,,,,,0.979927,,,0.681543,0.169323,,
610.52,0.754248,,,,,0.988152,,,0.681543,0.168665,,
610.54,0.756221,,,,,0.976637,,,0.678253,0.169323,,
610.56,0.767736,,,,,0.973348,,,0.682201,0.171626,,
610.58,0.745036,,,,,0.984204,,,0.688452,0.166362,,
610.6,0.751616,,,,,0.985849,,,0.688123,0.169652,,
610.62,0.753261,,,,,0.979269,,,0.687136,0.168007,,
610.64,0.756879,,,,,0.973019,,,0.688123,0.178205,,
610.66,0.754248,,,,,0.97565,,,0.684833,0.168665,,
610.68,0.760498,,,,,0.976308,,,0.689768,0.170968,,
610.7,0.74043,,,,,0.97894,,,0.683846,0.169323,,
610.72,0.761156,,,,,0.9694,,,0.688123,0.168336,,
610.74,0.752932,,,,,0.977295,,,0.684175,0.171626,,
610.76,0.755563,,,,,0.978611,,,0.687465,0.171955,,
610.78,0.759511,,,,,0.970716,,,0.698321,0.174258,,
610.8,0.765762,,,,,0.976308,,,0.690097,0.168994,,
610.82,0.753919,,,,,0.985191,,,0.699308,0.170639,,
610.84,0.758195,,,,,0.973677,,,0.696347,0.174258,,
610.86,0.756879,,,,,0.968742,,,0.710493,0.174258,,
610.88,0.746023,,,,,0.968084,,,0.703914,0.177218,,
610.9,0.750958,,,,,0.963807,,,0.707533,0.171955,,
610.92,0.761814,,,,,0.971703,,,0.704243,0.175902,,
610.94,0.764775,,,,,0.98223,,,0.702927,0.173929,,
610.96,0.746352,,,,,0.96611,,,0.706875,0.17656,,
610.98,0.754577,,,,,0.97565,,,0.706875,0.172284,,
611,0.765433,,,,,0.967755,,,0.697334,0.173271,,
611.02,0.760827,,,,,0.974006,,,0.710493,0.175902,,
611.04,0.757208,,,,,0.971703,,,0.712467,0.177876,,
611.06,0.757537,,,,,0.965781,,,0.715099,0.177876,,
611.08,0.761485,,,,,0.971703,,,0.717731,0.180837,,
611.1,0.763788,,,,,0.974334,,,0.705888,0.157151,,
611.12,0.762472,,,,,0.976966,,,0.722008,0.175245,,
611.14,0.758853,,,,,0.971045,,,0.720692,0.175574,,
611.16,0.754906,,,,,0.9694,,,0.715757,0.173929,,
611.18,0.732864,,,,,0.970058,,,0.722995,0.179192,,
611.2,0.7503,,,,,0.973348,,,0.716415,0.175902,,
611.22,0.757208,,,,,0.981243,,,0.720034,0.16702,,
611.24,0.743391,,,,,0.970716,,,0.715757,0.161098,,
611.26,0.762143,,,,,0.978282,,,0.727271,0.171626,,
611.28,0.740759,,,,,0.986507,,,0.727271,0.173929,,
611.3,0.760169,,,,,0.986836,,,0.735825,0.172942,,
611.32,0.761156,,,,,0.987165,,,0.726942,0.177547,,
611.34,0.754248,,,,,0.983875,,,0.723981,0.144649,,
611.36,0.751287,,,,,0.982888,,,0.737799,0.181824,,
611.38,0.762472,,,,,0.98881,,,0.741088,0.178534,,
611.4,0.760169,,,,,0.991441,,,0.742075,0.176231,,
611.42,0.764117,,,,,0.984533,,,0.735825,0.173929,,
611.44,0.759182,,,,,0.984533,,,0.736483,0.161098,,
611.46,0.765433,,,,,0.986836,,,0.740101,0.175574,,
611.48,0.769381,,,,,0.98881,,,0.742404,0.18314,,
611.5,0.764775,,,,,0.989468,,,0.74372,0.182153,,
611.52,0.753261,,,,,0.978282,,,0.735167,0.182153,,
611.54,0.761156,,,,,0.972032,,,0.740759,0.18972,,
611.56,0.760827,,,,,0.983875,,,0.749971,0.181166,,
611.58,0.764117,,,,,0.987823,,,0.749971,0.181495,,
611.6,0.770039,,,,,0.993415,,,0.74043,0.186101,,
611.62,0.757208,,,,,0.989796,,,0.751945,0.178534,,
611.64,0.758853,,,,,0.992757,,,0.754577,0.184456,,
611.66,0.758524,,,,,0.983546,,,0.752274,0.171955,,
611.68,0.757208,,,,,0.987823,,,0.745365,0.175574,,
611.7,0.742404,,,,,0.990125,,,0.760498,0.180179,,
611.72,0.762472,,,,,0.989139,,,0.769381,0.179521,,
611.74,0.760498,,,,,0.988152,,,0.758853,0.183798,,
611.76,0.760827,,,,,0.980256,,,0.772012,0.175574,,
611.78,0.766091,,,,,0.988481,,,0.773986,0.183798,,
611.8,0.75984,,,,,0.98881,,,0.768065,0.180179,,
611.82,0.761156,,,,,0.984533,,,0.771354,0.186101,,
611.84,0.758195,,,,,0.963807,,,0.783527,0.187746,,
611.86,0.761156,,,,,0.987823,,,0.780566,0.192351,,
611.88,0.767736,,,,,0.992099,,,0.770039,0.186759,,
611.9,0.762143,,,,,0.979598,,,0.781224,0.18643,,
611.92,0.771025,,,,,0.991441,,,0.781553,0.188075,,
611.94,0.75984,,,,,0.990783,,,0.790435,0.186101,,
611.96,0.760169,,,,,0.97894,,,0.783856,0.185772,,
611.98,0.755892,,,,,0.972361,,,0.789777,0.187417,,
612,0.741088,,,,,0.994073,,,0.782869,0.18643,,
612.02,0.755563,,,,,0.986836,,,0.788461,0.188075,,
612.04,0.750958,,,,,0.991112,,,0.790764,0.174258,,
612.06,0.748326,,,,,1.001969,,,0.783527,0.185772,,
612.08,0.75655,,,,,0.999666,,,0.795699,0.186101,,
612.1,0.756879,,,,,0.99177,,,0.796686,0.183469,,
612.12,0.760169,,,,,0.997692,,,0.789119,0.18972,,
612.14,0.760169,,,,,0.984862,,,0.79537,0.187746,,
612.16,0.758853,,,,,0.975979,,,0.803265,0.18314,,
612.18,0.754577,,,,,0.98881,,,0.79866,0.191364,,
612.2,0.746352,,,,,0.985849,,,0.803594,0.191036,,
612.22,0.760169,,,,,0.982888,,,0.802607,0.189062,,
612.24,0.768723,,,,,0.987165,,,0.819056,0.187088,,
612.26,0.746681,,,,,0.999666,,,0.808858,0.18972,,
612.28,0.760498,,,,,1.005587,,,0.822017,0.188733,,
612.3,0.747339,,,,,0.998679,,,0.821359,0.191364,,
612.32,0.755234,,,,,0.993086,,,0.829913,0.187417,,
612.34,0.758524,,,,,0.978282,,,0.819714,0.186759,,
612.36,0.764117,,,,,0.996047,,,0.818398,0.189391,,
612.38,0.765762,,,,,0.993415,,,0.816754,0.191036,,
612.4,0.762143,,,,,0.993086,,,0.834518,0.18972,,
612.42,0.765104,,,,,0.98552,,,0.829584,0.18643,,
612.44,0.755563,,,,,0.986836,,,0.831229,0.193996,,
612.46,0.751616,,,,,1.000653,,,0.838137,0.168994,,
612.48,0.757866,,,,,0.996376,,,0.842743,0.160111,,
612.5,0.760169,,,,,0.999666,,,0.829255,0.187746,,
612.52,0.74372,,,,,0.988152,,,0.849322,0.193338,,
612.54,0.767078,,,,,0.998679,,,0.845375,0.18972,,
612.56,0.752932,,,,,0.974992,,,0.863469,0.189391,,
612.58,0.754248,,,,,1.001969,,,0.854257,0.188075,,
612.6,0.765762,,,,,0.997692,,,0.855244,0.181824,,
612.62,0.752932,,,,,1.000982,,,0.870048,0.187746,,
612.64,0.757866,,,,,0.988152,,,0.863469,0.194983,,
612.66,0.758853,,,,,0.999666,,,0.874325,0.178534,,
612.68,0.760498,,,,,1.003614,,,0.874654,0.205511,,
612.7,0.762801,,,,,0.997034,,,0.884852,0.189062,,
612.72,0.754248,,,,,0.996705,,,0.886168,0.174916,,
612.74,0.761156,,,,,1.005259,,,0.893077,0.198273,,
612.76,0.759511,,,,,0.994402,,,0.889458,0.193996,,
612.78,0.743062,,,,,0.992428,,,0.900972,0.193996,,
612.8,0.754577,,,,,0.994402,,,0.894064,0.200247,,
612.82,0.758853,,,,,1.001311,,,0.898998,0.196299,,
612.84,0.747997,,,,,0.994731,,,0.906565,0.196299,,
612.86,0.762472,,,,,1.004272,,,0.899985,0.196628,,
612.88,0.747339,,,,,1.001969,,,0.909855,0.200905,,
612.9,0.75984,,,,,1.008548,,,0.908868,0.196299,,
612.92,0.760498,,,,,1.003614,,,0.899985,0.192351,,
612.94,0.756221,,,,,1.000653,,,0.91775,0.193667,,
612.96,0.776289,,,,,1.008877,,,0.916763,0.190378,,
612.98,0.764117,,,,,0.994402,,,0.917421,0.193338,,
613,0.7503,,,,,0.999008,,,0.91775,0.193667,,
613.02,0.754248,,,,,1.00789,,,0.922685,0.196957,,
613.04,0.762143,,,,,1.001311,,,0.915776,0.199589,,
613.06,0.761814,,,,,1.002627,,,0.915118,0.193996,,
613.08,0.758524,,,,,1.001969,,,0.916105,0.197944,,
613.1,0.767078,,,,,1.006574,,,0.924659,0.180508,,
613.12,0.745694,,,,,0.989796,,,0.932883,0.195312,,
613.14,0.760169,,,,,0.984204,,,0.916434,0.198273,,
613.16,0.75359,,,,,0.999995,,,0.922356,0.201892,,
613.18,0.761156,,,,,0.996376,,,0.924001,0.197286,,
613.2,0.764446,,,,,1.00164,,,0.911171,0.197286,,
613.22,0.752274,,,,,1.006574,,,0.921369,0.20255,,
613.24,0.754577,,,,,0.992099,,,0.924659,0.199589,,
613.26,0.760827,,,,,0.999666,,,0.934199,0.196299,,
613.28,0.755234,,,,,1.001311,,,0.931567,0.200576,,
613.3,0.759182,,,,,1.001969,,,0.929264,0.198602,,
613.32,0.767078,,,,,0.991441,,,0.919066,0.198602,,
613.34,0.756879,,,,,1.005587,,,0.938147,0.198273,,
613.36,0.75984,,,,,1.003943,,,0.934199,0.199589,,
613.38,0.762143,,,,,1.000982,,,0.934199,0.200576,,
613.4,0.755563,,,,,1.000653,,,0.936502,0.204524,,
613.42,0.756221,,,,,1.003285,,,0.931238,0.200576,,
613.44,0.762472,,,,,1.003285,,,0.938147,0.200905,,
613.46,0.741088,,,,,1.008877,,,0.936173,0.196299,,
613.48,0.765104,,,,,1.009535,,,0.934199,0.203866,,
613.5,0.757537,,,,,1.006574,,,0.939792,0.204195,,
613.52,0.758195,,,,,1.005916,,,0.943081,0.205511,,
613.54,0.764446,,,,,1.008219,,,0.950977,0.196628,,
613.56,0.758195,,,,,1.009864,,,0.936831,0.202879,,
613.58,0.764446,,,,,1.00493,,,0.940779,0.185772,,
613.6,0.745036,,,,,1.013483,,,0.949661,0.191364,,
613.62,0.762143,,,,,1.012825,,,0.941108,0.202221,,
613.64,0.757537,,,,,1.01118,,,0.950648,0.202221,,
613.66,0.764775,,,,,1.006903,,,0.95953,0.204853,,
613.68,0.758195,,,,,1.009206,,,0.941766,0.204195,,
613.7,0.761814,,,,,1.000653,,,0.94341,0.204853,,
613.72,0.759511,,,,,1.012825,,,0.942753,0.199589,,
613.74,0.75984,,,,,1.002627,,,0.952293,0.204853,,
613.76,0.759511,,,,,1.008548,,,0.938476,0.20255,,
613.78,0.75359,,,,,1.01118,,,0.949003,0.197615,,
613.8,0.762472,,,,,1.007561,,,0.945384,0.204853,,
613.82,0.75359,,,,,1.006903,,,0.953938,0.207155,,
613.84,0.762143,,,,,1.010851,,,0.945055,0.207813,,
613.86,0.758195,,,,,1.00789,,,0.946371,0.206827,,
613.88,0.76313,,,,,0.99835,,,0.945713,0.204524,,
613.9,0.758853,,,,,1.018418,,,0.959201,0.207813,,
613.92,0.76313,,,,,1.007232,,,0.953609,0.206498,,
613.94,0.762801,,,,,1.009864,,,0.945384,0.202221,,
613.96,0.761485,,,,,1.005916,,,0.954267,0.21209,,
613.98,0.748326,,,,,0.999008,,,0.942095,0.207155,,
614,0.765433,,,,,0.997692,,,0.944068,0.209458,,
614.02,0.756879,,,,,1.006903,,,0.956241,0.194983,,
614.04,0.756879,,,,,1.001311,,,0.955912,0.211103,,
614.06,0.768065,,,,,0.998021,,,0.958215,0.206827,,
614.08,0.758195,,,,,0.99177,,,0.951306,0.211761,,
614.1,0.762801,,,,,1.015786,,,0.9467,0.206827,,
614.12,0.757866,,,,,1.008219,,,0.95657,0.209458,,
614.14,0.752603,,,,,1.019734,,,0.954925,0.21209,,
614.16,0.757537,,,,,1.013483,,,0.954267,0.211432,,
614.18,0.756879,,,,,1.008548,,,0.953938,0.208142,,
614.2,0.760498,,,,,1.016444,,,0.957886,0.210445,,
614.22,0.757537,,,,,1.021707,,,0.959201,0.208142,,
614.24,0.761485,,,,,1.009864,,,0.96282,0.206498,,
614.26,0.754248,,,,,1.012496,,,0.953609,0.210116,,
614.28,0.761485,,,,,1.024339,,,0.957557,0.211103,,
614.3,0.754248,,,,,1.011838,,,0.949003,0.208471,,
614.32,0.761156,,,,,1.011838,,,0.954267,0.207484,,
614.34,0.760169,,,,,1.008219,,,0.958215,0.210774,,
614.36,0.754906,,,,,1.013483,,,0.954925,0.214722,,
614.38,0.752603,,,,,1.018089,,,0.960188,0.211761,,
614.4,0.765104,,,,,1.025984,,,0.959859,0.204853,,
614.42,0.760827,,,,,1.015457,,,0.961175,0.215709,,
614.44,0.767078,,,,,1.006574,,,0.943739,0.217025,,
614.46,0.749642,,,,,1.013812,,,0.966439,0.21209,,
614.48,0.752274,,,,,1.029932,,,0.958872,0.218341,,
614.5,0.735167,,,,,1.016444,,,0.955254,0.210445,,
614.52,0.757866,,,,,1.022365,,,0.952951,0.21538,,
614.54,0.763459,,,,,1.024668,,,0.957557,0.212419,,
614.56,0.762472,,,,,1.010522,,,0.962162,0.219328,,
614.58,0.766749,,,,,1.018089,,,0.954596,0.215709,,
614.6,0.745694,,,,,1.016444,,,0.960846,0.21867,,
614.62,0.753261,,,,,1.016115,,,0.97269,0.217683,,
614.64,0.750629,,,,,1.020721,,,0.966439,0.207484,,
614.66,0.760498,,,,,1.019734,,,0.948345,0.210774,,
614.68,0.753261,,,,,1.021707,,,0.970058,0.222289,,
614.7,0.754577,,,,,1.013154,,,0.960846,0.216367,,
614.72,0.758853,,,,,1.015786,,,0.963807,0.211103,,
614.74,0.768394,,,,,1.013154,,,0.961175,0.214722,,
614.76,0.765104,,,,,1.018089,,,0.965123,0.217025,,
614.78,0.763459,,,,,1.025984,,,0.976308,0.218999,,
614.8,0.760827,,,,,1.013812,,,0.970716,0.221631,,
614.82,0.758195,,,,,1.011509,,,0.965452,0.215709,,
614.84,0.755892,,,,,1.026971,,,0.973348,0.215709,,
614.86,0.761485,,,,,1.028616,,,0.968084,0.222946,,
614.88,0.755234,,,,,1.015128,,,0.970058,0.218341,,
614.9,0.744049,,,,,1.01776,,,0.983217,0.221302,,
614.92,0.760498,,,,,1.026971,,,0.981901,0.216367,,
614.94,0.75655,,,,,1.028287,,,0.976308,0.213406,,
614.96,0.753261,,,,,1.028616,,,0.971045,0.224591,,
614.98,0.762472,,,,,1.021707,,,0.978611,0.218999,,
615,0.767736,,,,,1.023681,,,0.977624,0.219328,,
615.02,0.758195,,,,,1.026971,,,0.965123,0.21867,,
615.04,0.761814,,,,,1.026642,,,0.977953,0.218999,,
615.06,0.76313,,,,,1.022365,,,0.968084,0.215709,,
615.08,0.761156,,,,,1.037498,,,0.972032,0.218341,,
615.1,0.756879,,,,,1.011838,,,0.967755,0.216696,,
615.12,0.754248,,,,,1.028945,,,0.970058,0.219986,,
615.14,0.758524,,,,,1.026642,,,0.965123,0.216367,,
615.16,0.760169,,,,,1.001311,,,0.967426,0.223275,,
615.18,0.764117,,,,,1.032893,,,0.976966,0.219986,,
615.2,0.762143,,,,,1.027629,,,0.971703,0.220315,,
615.22,0.756221,,,,,1.036183,,,0.968413,0.221302,,
615.24,0.770696,,,,,1.037827,,,0.974663,0.216696,,
615.26,0.760827,,,,,1.028945,,,0.971374,0.225907,,
615.28,0.75655,,,,,1.035854,,,0.974992,0.222289,,
615.3,0.765104,,,,,1.013154,,,0.964136,0.225578,,
615.32,0.762143,,,,,1.032564,,,0.974334,0.22492,,
615.34,0.752603,,,,,1.03684,,,0.977295,0.222946,,
615.36,0.763459,,,,,1.026971,,,0.984533,0.222289,,
615.38,0.751945,,,,,1.032893,,,0.987823,0.221302,,
615.4,0.761814,,,,,1.036183,,,0.97565,0.22492,,
615.42,0.754577,,,,,1.041117,,,0.986178,0.219328,,
615.44,0.756879,,,,,1.038814,,,0.979927,0.222618,,
615.46,0.770368,,,,,1.033222,,,0.987165,0.222289,,
615.48,0.762143,,,,,1.037498,,,0.977624,0.210116,,
615.5,0.762472,,,,,1.039472,,,0.982559,0.236106,,
615.52,0.757537,,,,,1.038485,,,0.986507,0.226565,,
615.54,0.767078,,,,,1.041446,,,0.989139,0.230513,,
615.56,0.766749,,,,,1.03684,,,0.982888,0.223933,,
615.58,0.755892,,,,,1.039143,,,0.983546,0.229526,,
615.6,0.760498,,,,,1.028945,,,0.994073,0.231171,,
615.62,0.769052,,,,,1.033551,,,0.978611,0.226894,,
615.64,0.76313,,,,,1.037498,,,0.98223,0.213077,,
615.66,0.764117,,,,,1.025326,,,0.991441,0.224591,,
615.68,0.77267,,,,,1.036183,,,0.978282,0.232487,,
615.7,0.759182,,,,,1.034538,,,0.986836,0.226236,,
615.72,0.757208,,,,,1.04342,,,0.989139,0.226894,,
615.74,0.76313,,,,,1.031248,,,0.990125,0.226894,,
615.76,0.754906,,,,,1.029932,,,0.992099,0.229855,,
615.78,0.769052,,,,,1.032564,,,0.988152,0.229197,,
615.8,0.762801,,,,,1.028616,,,0.979269,0.228868,,
615.82,0.758853,,,,,1.035196,,,0.989139,0.224591,,
615.84,0.75984,,,,,1.030919,,,0.987494,0.22821,,
615.86,0.765104,,,,,1.031906,,,0.993086,0.227223,,
615.88,0.75655,,,,,1.038814,,,0.992757,0.229526,,
615.9,0.768065,,,,,1.03059,,,0.990783,0.232487,,
615.92,0.754248,,,,,1.039801,,,0.984862,0.231171,,
615.94,0.761814,,,,,1.033222,,,0.977953,0.2315,,
615.96,0.762472,,,,,1.037827,,,0.988481,0.228868,,
615.98,0.751287,,,,,1.032235,,,0.993744,0.229197,,
616,0.758853,,,,,1.026642,,,0.99506,0.235119,,
616.02,0.762801,,,,,1.04342,,,0.987823,0.231829,,
616.04,0.749642,,,,,1.024997,,,0.99506,0.22821,,
616.06,0.749971,,,,,1.032564,,,0.987494,0.230184,,
616.08,0.74372,,,,,1.034538,,,0.992428,0.234132,,
616.1,0.761156,,,,,1.045065,,,0.987165,0.22492,,
616.12,0.758524,,,,,1.029274,,,0.995389,0.23479,,
616.14,0.755892,,,,,1.041117,,,0.989139,0.238737,,
616.16,0.753919,,,,,1.029932,,,0.997363,0.231171,,
616.18,0.761485,,,,,1.037169,,,1.001969,0.234132,,
616.2,0.743391,,,,,1.025984,,,0.989139,0.233145,,
616.22,0.764446,,,,,1.037498,,,0.995718,0.230184,,
616.24,0.752932,,,,,1.029603,,,0.995718,0.227223,,
616.26,0.764775,,,,,1.030261,,,0.993086,0.237093,,
616.28,0.760498,,,,,1.044078,,,0.990783,0.239066,,
616.3,0.755234,,,,,1.023023,,,0.99835,0.225578,,
616.32,0.759182,,,,,1.038814,,,0.993086,0.240053,,
616.34,0.767078,,,,,1.041775,,,0.999995,0.236106,,
616.36,0.764117,,,,,1.034867,,,1.012167,0.237422,,
616.38,0.762143,,,,,1.029932,,,0.99506,0.238737,,
616.4,0.758195,,,,,1.03684,,,1.001311,0.236435,,
616.42,0.756221,,,,,1.001969,,,0.999008,0.237751,,
616.44,0.761156,,,,,1.035854,,,1.008219,0.234461,,
616.46,0.765762,,,,,1.039143,,,0.997692,0.240382,,
616.48,0.751945,,,,,1.037827,,,1.011509,0.23808,,
616.5,0.772012,,,,,1.035196,,,0.997363,0.238408,,
616.52,0.760169,,,,,1.030919,,,1.008548,0.24104,,
616.54,0.752274,,,,,1.038485,,,0.998679,0.231829,,
616.56,0.764775,,,,,1.025984,,,0.990454,0.235777,,
616.58,0.751616,,,,,1.042104,,,0.999008,0.240711,,
616.6,0.761814,,,,,1.03059,,,1.005587,0.23808,,
616.62,0.751945,,,,,1.038156,,,0.98881,0.239395,,
616.64,0.767078,,,,,1.04671,,,0.99835,0.246633,,
616.66,0.764446,,,,,1.025326,,,1.005587,0.240053,,
616.68,0.772341,,,,,1.03388,,,1.001311,0.239066,,
616.7,0.753261,,,,,1.041446,,,0.997692,0.244659,,
616.72,0.764117,,,,,1.018089,,,0.997692,0.243672,,
616.74,0.757208,,,,,1.046052,,,0.999337,0.24762,,
616.76,0.761485,,,,,1.032893,,,0.994073,0.240382,,
616.78,0.752603,,,,,1.039801,,,1.003943,0.247291,,
616.8,0.758853,,,,,1.031577,,,1.004601,0.24433,,
616.82,0.76971,,,,,1.029603,,,0.99177,0.244001,,
616.84,0.770039,,,,,1.022036,,,1.008219,0.241369,,
616.86,0.760498,,,,,1.035196,,,1.000324,0.236106,,
616.88,0.770368,,,,,1.044736,,,1.002956,0.245317,,
616.9,0.768723,,,,,1.038485,,,1.002956,0.244659,,
616.92,0.761156,,,,,1.041446,,,1.001969,0.224591,,
616.94,0.746681,,,,,1.044078,,,1.00493,0.254199,,
616.96,0.76313,,,,,1.045065,,,1.019405,0.242685,,
616.98,0.757866,,,,,1.040459,,,1.008548,0.244659,,
617,0.761485,,,,,1.044407,,,1.011838,0.243014,,
617.02,0.771354,,,,,1.04342,,,1.014799,0.243672,,
617.04,0.763459,,,,,1.039143,,,1.013483,0.244988,,
617.06,0.760827,,,,,1.029274,,,1.011838,0.249923,,
617.08,0.760498,,,,,1.039801,,,1.012825,0.249594,,
617.1,0.755234,,,,,1.037827,,,1.017431,0.255186,,
617.12,0.761156,,,,,1.033222,,,1.015128,0.244659,,
617.14,0.761485,,,,,1.033551,,,1.01118,0.254199,,
617.16,0.764775,,,,,1.03684,,,1.016444,0.24762,,
617.18,0.770039,,,,,1.025655,,,1.017102,0.245975,,
617.2,0.761814,,,,,1.032893,,,1.022694,0.229855,,
617.22,0.761814,,,,,1.032564,,,1.015457,0.247291,,
617.24,0.757537,,,,,1.039801,,,1.017102,0.222618,,
617.26,0.766749,,,,,1.034538,,,1.026642,0.255186,,
617.28,0.770696,,,,,1.030919,,,1.019405,0.248607,,
617.3,0.762801,,,,,1.034209,,,1.023023,0.252555,,
617.32,0.760498,,,,,1.026642,,,1.022694,0.253213,,
617.34,0.773328,,,,,1.054276,,,1.019076,0.251239,,
617.36,0.771025,,,,,1.043091,,,1.026971,0.248607,,
617.38,0.754248,,,,,1.03684,,,1.011509,0.251568,,
617.4,0.764775,,,,,1.042762,,,1.022036,0.252555,,
617.42,0.769052,,,,,1.035854,,,1.018747,0.248278,,
617.44,0.765433,,,,,1.038814,,,1.027629,0.255515,,
617.46,0.774973,,,,,1.034209,,,1.027958,0.247949,,
617.48,0.756221,,,,,1.04013,,,1.023681,0.249923,,
617.5,0.757866,,,,,1.03684,,,1.030919,0.250252,,
617.52,0.763459,,,,,1.034538,,,1.033222,0.256831,,
617.54,0.764775,,,,,1.026642,,,1.024997,0.252555,,
617.56,0.765433,,,,,1.029932,,,1.022365,0.254857,,
617.58,0.76642,,,,,1.039143,,,1.030919,0.252884,,
617.6,0.768065,,,,,1.016444,,,1.020392,0.259792,,
617.62,0.764446,,,,,1.028287,,,1.036183,0.252555,,
617.64,0.770368,,,,,1.041446,,,1.01447,0.249923,,
617.66,0.755892,,,,,1.03059,,,1.035525,0.252884,,
617.68,0.770368,,,,,1.038814,,,1.0273,0.253871,,
617.7,0.762801,,,,,1.047039,,,1.030261,0.260121,,
617.72,0.764117,,,,,1.041117,,,1.029932,0.258476,,
617.74,0.768394,,,,,1.035525,,,1.034209,0.254857,,
617.76,0.752932,,,,,1.04342,,,1.038814,0.259134,,
617.78,0.733193,,,,,1.015786,,,1.035525,0.256831,,
617.8,0.760169,,,,,1.026313,,,1.03684,0.254857,,
617.82,0.756879,,,,,1.03684,,,1.03059,0.255844,,
617.84,0.764117,,,,,1.028945,,,1.04013,0.256831,,
617.86,0.758524,,,,,1.042433,,,1.040459,0.259134,,
617.88,0.763788,,,,,1.034867,,,1.035854,0.25716,,
617.9,0.762143,,,,,1.045065,,,1.019405,0.254528,,
617.92,0.746023,,,,,1.034538,,,1.029603,0.263082,,
617.94,0.761485,,,,,1.04013,,,1.034209,0.253542,,
617.96,0.761156,,,,,1.04671,,,1.037827,0.257818,,
617.98,0.75984,,,,,1.049013,,,1.032564,0.258476,,
618,0.761485,,,,,1.044407,,,1.041117,0.255186,,
618.02,0.76642,,,,,1.038156,,,1.034867,0.263082,,
618.04,0.751945,,,,,1.031248,,,1.013154,0.262424,,
618.06,0.76313,,,,,1.03684,,,1.035854,0.255844,,
618.08,0.759182,,,,,1.049013,,,1.03684,0.268346,,
618.1,0.746681,,,,,1.031906,,,1.040459,0.26045,,
618.12,0.754906,,,,,1.040459,,,1.035196,0.266701,,
618.14,0.768394,,,,,1.033222,,,1.035196,0.258805,,
618.16,0.753919,,,,,1.03388,,,1.044078,0.253871,,
618.18,0.757208,,,,,1.037169,,,1.041446,0.264727,,
618.2,0.760827,,,,,1.035854,,,1.027958,0.252555,,
618.22,0.759511,,,,,1.03059,,,1.039801,0.264069,,
618.24,0.765762,,,,,1.041775,,,1.046052,0.262424,,
